Zip_Code,Type,Common Cities,County,Lat,Long,City,Timezone,Daylight_savings_time_flag
91042,Standard,Tujunga,Los Angeles,34.256952,-118.28453,Tujunga,-8,1
91043,PO Box,Tujunga,Los Angeles,33.786594,-118.298662,Tujunga,-8,1
91046,PO Box,Verdugo City,Los Angeles,33.786594,-118.298662,Verdugo City,-8,1
91066,PO Box,Arcadia,Los Angeles,33.786594,-118.298662,Arcadia,-8,1
91077,PO Box,Arcadia,Los Angeles,33.786594,-118.298662,Arcadia,-8,1
91101,Standard,Pasadena,Los Angeles,34.146607,-118.1391,Pasadena,-8,1
91102,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91103,Standard,Pasadena,Los Angeles,34.166706,-118.159,Pasadena,-8,1
91104,Standard,Pasadena,Los Angeles,34.169356,-118.12392,Pasadena,-8,1
91105,Standard,Pasadena,Los Angeles,34.137857,-118.16329,Pasadena,-8,1
91106,Standard,Pasadena,Los Angeles,34.142557,-118.12715,Pasadena,-8,1
91107,Standard,Pasadena,Los Angeles,34.151066,-118.08974,Pasadena,-8,1
91108,Standard,"San Marino, Pasadena",Los Angeles,34.122658,-118.11296,San Marino,-8,1
91109,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91110,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91114,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91115,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91116,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91117,PO Box,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91118,PO Box,"San Marino, Pasadena",Los Angeles,33.786594,-118.298662,San Marino,-8,1
91121,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91123,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91124,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91125,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91126,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91129,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91131,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91182,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91184,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91185,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91188,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91189,Unique,Pasadena,Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91191,Unique,"Pasadena, World Vision Inc Brm",Los Angeles,33.786594,-118.298662,Pasadena,-8,1
91199,Unique,Pasadena,Los Angeles,#N/A,#N/A,#N/A,#N/A,#N/A
91201,Standard,Glendale,Los Angeles,34.17013,-118.29158,Glendale,-8,1
91202,Standard,Glendale,Los Angeles,34.166567,-118.26994,Glendale,-8,1
91203,Standard,Glendale,Los Angeles,34.152757,-118.2658,Glendale,-8,1
91204,Standard,Glendale,Los Angeles,34.135259,-118.25948,Glendale,-8,1
91205,Standard,Glendale,Los Angeles,34.138514,-118.243,Glendale,-8,1
91206,Standard,Glendale,Los Angeles,34.156674,-118.22937,Glendale,-8,1
91207,Standard,Glendale,Los Angeles,34.165373,-118.24532,Glendale,-8,1
91208,Standard,Glendale,Los Angeles,34.189605,-118.22857,Glendale,-8,1
91209,PO Box,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91210,Standard,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91214,Standard,"La Crescenta, Glendale",Los Angeles,34.232003,-118.24753,La Crescenta,-8,1
91221,PO Box,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91222,PO Box,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91224,PO Box,"La Crescenta, Glendale",Los Angeles,33.786594,-118.298662,La Crescenta,-8,1
91225,PO Box,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91226,PO Box,Glendale,Los Angeles,33.786594,-118.298662,Glendale,-8,1
91301,Standard,"Agoura Hills, Agoura, Calabasas, Calabasas Hills, Cala...",Los Angeles,34.139536,-118.7607,Agoura Hills,-8,1
91302,Standard,"Calabasas, Hidden Hills, Monte Nido, Woodland Hills...",Los Angeles,34.133513,-118.66464,Calabasas,-8,1
91303,Standard,"Canoga Park, Woodland Hills, Woodland Hls",Los Angeles,34.198204,-118.60206,Canoga Park,-8,1
91304,Standard,"Canoga Park, Box Canyon, West Hills",Los Angeles,34.218654,-118.62538,Canoga Park,-8,1
91305,PO Box,Canoga Park,Los Angeles,33.786594,-118.298662,Canoga Park,-8,1
91306,Standard,"Winnetka, Canoga Park",Los Angeles,34.209407,-118.57735,Winnetka,-8,1
91307,Standard,"West Hills, Bell Canyon, Canoga Park",Los Angeles,34.197737,-118.64797,West Hills,-8,1
91308,PO Box,"West Hills, Canoga Park",Los Angeles,33.786594,-118.298662,West Hills,-8,1
91309,PO Box,Canoga Park,Los Angeles,33.786594,-118.298662,Canoga Park,-8,1
91310,PO Box,"Castaic, Santa Clarita",Los Angeles,33.786594,-118.298662,Castaic,-8,1
91311,Standard,Chatsworth,Los Angeles,34.259052,-118.59426,Chatsworth,-8,1
91313,PO Box,Chatsworth,Los Angeles,33.786594,-118.298662,Chatsworth,-8,1
91316,Standard,"Encino, Van Nuys",Los Angeles,34.168753,-118.51636,Encino,-8,1
91319,PO Box,"Newbury Park, Thousand Oaks",Ventura,34.032383,-119.1343,Newbury Park,-8,1
91320,Standard,"Newbury Park, Thousand Oaks",Ventura,34.175038,-118.93956,Newbury Park,-8,1
91321,Standard,"Newhall, Santa Clarita",Los Angeles,34.377782,-118.51489,Newhall,-8,1
91322,PO Box,"Newhall, Santa Clarita",Los Angeles,33.786594,-118.298662,Newhall,-8,1
91324,Standard,Northridge,Los Angeles,34.240353,-118.55038,Northridge,-8,1
91325,Standard,Northridge,Los Angeles,34.235055,-118.51766,Northridge,-8,1
91326,Standard,"Porter Ranch, Northridge",Los Angeles,34.276154,-118.54581,Northridge,-8,1
91327,PO Box,"Northridge, Porter Ranch",Los Angeles,33.786594,-118.298662,Northridge,-8,1
91328,PO Box,Northridge,Los Angeles,33.786594,-118.298662,Northridge,-8,1
91329,Unique,Northridge,Los Angeles,33.786594,-118.298662,Northridge,-8,1
91330,Unique,Northridge,Los Angeles,33.786594,-118.298662,Northridge,-8,1
91331,Standard,"Pacoima, Arleta, Hansen Hills",Los Angeles,34.254751,-118.42406,Pacoima,-8,1
91333,PO Box,Pacoima,Los Angeles,33.786594,-118.298662,Pacoima,-8,1
91334,PO Box,"Pacoima, Arleta",Los Angeles,33.786594,-118.298662,Pacoima,-8,1
91335,Standard,"Reseda, Tarzana",Los Angeles,34.200104,-118.54099,Reseda,-8,1
91337,PO Box,Reseda,Los Angeles,33.786594,-118.298662,Reseda,-8,1
91340,Standard,San Fernando,Los Angeles,34.284935,-118.43821,San Fernando,-8,1
91341,PO Box,San Fernando,Los Angeles,33.786594,-118.298662,San Fernando,-8,1
91342,Standard,"Sylmar, Kagel Canyon, Lake View Ter, Lake View T...",Los Angeles,34.307877,-118.42904,Sylmar,-8,1
91343,Standard,"North Hills, Northridge, Sepulveda",Los Angeles,34.239503,-118.48224,North Hills,-8,1
91344,Standard,"Granada Hills, San Fernando",Los Angeles,34.277648,-118.50047,Granada Hills,-8,1
91345,Standard,"Mission Hills, San Fernando",Los Angeles,34.264635,-118.45961,Mission Hills,-8,1
91346,PO Box,"Mission Hills, San Fernando",Los Angeles,33.786594,-118.298662,Mission Hills,-8,1
91350,Standard,"Santa Clarita, Agua Dulce, Saugus",Los Angeles,34.481172,-118.42821,Santa Clarita,-8,1
91351,Standard,"Canyon Country, Canyon Cntry, Santa Clarita",Los Angeles,34.424794,-118.44513,Canyon Country,-8,1
91352,Standard,Sun Valley,Los Angeles,34.224089,-118.37563,Sun Valley,-8,1
91353,PO Box,Sun Valley,Los Angeles,33.786594,-118.298662,Sun Valley,-8,1
91354,Standard,"Valencia, Santa Clarita",Los Angeles,34.445313,-118.55252,Valencia,-8,1
91355,Standard,"Valencia, Santa Clarita",Los Angeles,34.406519,-118.56214,Valencia,-8,1
91356,Standard,Tarzana,Los Angeles,34.164255,-118.54472,Tarzana,-8,1
91357,PO Box,Tarzana,Los Angeles,33.786594,-118.298662,Tarzana,-8,1
91358,PO Box,Thousand Oaks,Ventura,34.032383,-119.1343,Thousand Oaks,-8,1
91359,PO Box,"Westlake Village, Thousand Oaks, Westlake Vlg",Los Angeles,34.032383,-119.1343,Westlake Village,-8,1
91360,Standard,Thousand Oaks,Ventura,34.208837,-118.87348,Thousand Oaks,-8,1
91361,Standard,"Westlake Village, Hidden Valley, Lake Sherwood, Thousand O...",Ventura,34.14348,-118.85608,Westlake Village,-8,1
91362,Standard,"Thousand Oaks, Westlake Village, Westlake Vlg",Ventura,34.190804,-118.83704,Thousand Oaks,-8,1
91363,Unique,Thousand Oaks,Los Angeles,33.786594,-118.298662,Westlake Village,-8,1
91364,Standard,"Woodland Hills, Woodland Hls",Los Angeles,34.158214,-118.60061,Woodland Hills,-8,1
91365,PO Box,"Woodland Hills, Woodland Hls",Los Angeles,33.786594,-118.298662,Woodland Hills,-8,1
91367,Standard,"Woodland Hills, Woodland Hls",Los Angeles,34.176238,-118.61992,Woodland Hills,-8,1
91371,Unique,"Woodland Hills, Woodland Hls",Los Angeles,33.786594,-118.298662,Woodland Hills,-8,1
91372,PO Box,"Calabasas, Woodland Hills, Woodland Hls",Los Angeles,33.786594,-118.298662,Calabasas,-8,1
91376,PO Box,"Agoura Hills, Agoura",Los Angeles,33.786594,-118.298662,Agoura Hills,-8,1
91377,Standard,"Oak Park, Agoura Hills",Ventura,34.182875,-118.76893,Oak Park,-8,1
91380,PO Box,"Santa Clarita, Valencia",Los Angeles,33.786594,-118.298662,Santa Clarita,-8,1
91381,Standard,"Stevenson Ranch, Newhall, Santa Clarita, Stevenson Rnh, V...",Los Angeles,34.384663,-118.58704,Stevenson Ranch,-8,1
91382,Standard,Santa Clarita,Los Angeles,33.786594,-118.298662,Santa Clarita,-8,1
91383,Standard,Santa Clarita,Los Angeles,33.786594,-118.298662,Santa Clarita,-8,1
91384,Standard,"Castaic, Santa Clarita, Val Verde",Los Angeles,34.478797,-118.65255,Castaic,-8,1
91385,PO Box,"Valencia, Santa Clarita",Los Angeles,33.786594,-118.298662,Valencia,-8,1
91386,PO Box,"Canyon Country, Canyon Cntry, Santa Clarita",Los Angeles,33.786594,-118.298662,Canyon Country,-8,1
91387,Standard,"Canyon Country, Canyon Cntry, Santa Clarita",Los Angeles,34.421537,-118.419181,Santa Clarita,-8,1
91388,Unique,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91390,Standard,"Santa Clarita, Agua Dulce, Canyon Cntry, Canyon Country...",Los Angeles,34.490004,-118.300826,Santa Clarita,-8,1
91392,PO Box,Sylmar,Los Angeles,33.786594,-118.298662,Sylmar,-8,1
91393,PO Box,"North Hills, Sepulveda",Los Angeles,33.786594,-118.298662,North Hills,-8,1
91394,PO Box,Granada Hills,Los Angeles,33.786594,-118.298662,Granada Hills,-8,1
91395,PO Box,Mission Hills,Los Angeles,33.786594,-118.298662,Mission Hills,-8,1
91396,PO Box,"Winnetka, Canoga Park",Los Angeles,33.786594,-118.298662,Winnetka,-8,1
91399,Unique,"Woodland Hills, Woodland Hls, Calabasas",Los Angeles,33.786594,-118.298662,Woodland Hills,-8,1
91401,Standard,"Van Nuys, Sherman Oaks, Valley Glen",Los Angeles,34.176505,-118.43308,Van Nuys,-8,1
91402,Standard,"Panorama City, Van Nuys",Los Angeles,34.223753,-118.44322,Panorama City,-8,1
91403,Standard,"Sherman Oaks, Van Nuys",Los Angeles,34.152513,-118.46396,Sherman Oaks,-8,1
91404,PO Box,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91405,Standard,"Van Nuys, Valley Glen",Los Angeles,34.199704,-118.44724,Van Nuys,-8,1
91406,Standard,"Van Nuys, Lake Balboa",Los Angeles,34.201491,-118.49376,Van Nuys,-8,1
91407,PO Box,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91408,PO Box,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91409,PO Box,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91410,PO Box,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91411,Standard,"Van Nuys, Sherman Oaks",Los Angeles,34.178305,-118.45858,Van Nuys,-8,1
91412,PO Box,"Panorama City, Van Nuys",Los Angeles,33.786594,-118.298662,Panorama City,-8,1
91413,PO Box,"Sherman Oaks, Van Nuys",Los Angeles,33.786594,-118.298662,Sherman Oaks,-8,1
91416,PO Box,"Encino, Van Nuys",Los Angeles,33.786594,-118.298662,Encino,-8,1
91423,Standard,"Sherman Oaks, Van Nuys",Los Angeles,34.153628,-118.43222,Sherman Oaks,-8,1
91426,PO Box,"Encino, Van Nuys",Los Angeles,33.786594,-118.298662,Encino,-8,1
91436,Standard,"Encino, Van Nuys",Los Angeles,34.155625,-118.48925,Encino,-8,1
91470,Unique,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91482,Unique,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91495,Unique,"Sherman Oaks, Van Nuys",Los Angeles,33.786594,-118.298662,Sherman Oaks,-8,1
91496,Unique,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91497,Unique,"Van Nuys, Southern California Gas Comp",Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91499,Unique,Van Nuys,Los Angeles,33.786594,-118.298662,Van Nuys,-8,1
91501,Standard,Burbank,Los Angeles,34.186755,-118.30153,Burbank,-8,1
91502,Standard,Burbank,Los Angeles,34.177606,-118.30954,Burbank,-8,1
91503,PO Box,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91504,Standard,Burbank,Los Angeles,34.201254,-118.32993,Burbank,-8,1
91505,Standard,Burbank,Los Angeles,34.166906,-118.34366,Burbank,-8,1
91506,Standard,Burbank,Los Angeles,34.169663,-118.32364,Burbank,-8,1
91507,PO Box,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91508,PO Box,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91510,PO Box,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91521,Unique,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91522,Unique,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91523,Unique,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91526,Unique,Burbank,Los Angeles,33.786594,-118.298662,Burbank,-8,1
91601,Standard,"North Hollywood, N Hollywood, Toluca Ter, Toluca Terrace,...",Los Angeles,34.168206,-118.37246,North Hollywood,-8,1
91602,Standard,"North Hollywood, N Hollywood, Studio City, Toluca Lake, W...",Los Angeles,34.152476,-118.36841,North Hollywood,-8,1
91603,PO Box,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91604,Standard,"Studio City, N Hollywood, North Hollywood",Los Angeles,34.143856,-118.39429,Studio City,-8,1
91605,Standard,"North Hollywood, N Hollywood",Los Angeles,34.208142,-118.4011,North Hollywood,-8,1
91606,Standard,"North Hollywood, N Hollywood, Valley Glen",Los Angeles,34.185698,-118.38836,North Hollywood,-8,1
91607,Standard,"Valley Village, N Hollywood, North Hollywood, Sherman Vi...",Los Angeles,34.165706,-118.39986,Valley Village,-8,1
91608,Standard,"Universal City, N Hollywood, North Hollywood, Universal ...",Los Angeles,34.139397,-118.35034,Universal City,-8,1
91609,PO Box,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91610,PO Box,"Toluca Lake, N Hollywood, North Hollywood",Los Angeles,33.786594,-118.298662,Toluca Lake,-8,1
91611,Unique,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91612,Unique,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91614,PO Box,"Studio City, N Hollywood, North Hollywood",Los Angeles,33.786594,-118.298662,Studio City,-8,1
91615,PO Box,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91616,PO Box,"North Hollywood, N Hollywood",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91617,PO Box,"Valley Village, N Hollywood, North Hollywood, Valley Vlg",Los Angeles,33.786594,-118.298662,Valley Village,-8,1
91618,PO Box,"North Hollywood, N Hollywood, Universal Cty",Los Angeles,33.786594,-118.298662,North Hollywood,-8,1
91701,Standard,"Rancho Cucamonga, Alta Loma, Rch Cucamonga",San Bernardino,34.131659,-117.5924,Alta Loma,-8,1
91702,Standard,"Azusa, Irwindale",Los Angeles,34.128907,-117.90309,Azusa,-8,1
91706,Standard,"Baldwin Park, Irwindale",Los Angeles,34.087108,-117.96966,Baldwin Park,-8,1
91708,Standard,Chino,San Bernardino,34.839964,-115.967051,Chino,-8,1
91709,Standard,Chino Hills,San Bernardino,33.975267,-117.72305,Chino Hills,-8,1
91710,Standard,"Chino, Montclair, Ontario",San Bernardino,34.015963,-117.68737,Chino,-8,1
91711,Standard,Claremont,Los Angeles,34.110009,-117.71973,Claremont,-8,1
91714,PO Box,"City Of Industry, City Industry",Los Angeles,33.786594,-118.298662,City Of Industry,-8,1
91715,PO Box,"City Of Industry, City Industry",Los Angeles,33.786594,-118.298662,City Of Industry,-8,1
91716,PO Box,"City Of Industry, City Industry",Los Angeles,33.786594,-118.298662,City Of Industry,-8,1
91722,Standard,Covina,Los Angeles,34.097708,-117.90698,Covina,-8,1
91723,Standard,Covina,Los Angeles,34.085809,-117.88694,Covina,-8,1
91724,Standard,Covina,Los Angeles,34.088771,-117.85817,Covina,-8,1
91729,PO Box,"Rancho Cucamonga, Rch Cucamonga",San Bernardino,34.839964,-115.967051,Rancho Cucamonga,-8,1
91730,Standard,"Rancho Cucamonga, Rch Cucamonga",San Bernardino,34.104555,-117.58734,Rancho Cucamonga,-8,1
91731,Standard,El Monte,Los Angeles,34.076642,-118.03942,El Monte,-8,1
91732,Standard,"El Monte, City Industry, City Of Industry",Los Angeles,34.070659,-118.01383,El Monte,-8,1
91733,Standard,"South El Monte, El Monte, S El Monte",Los Angeles,34.05051,-118.04834,South El Monte,-8,1
91734,PO Box,El Monte,Los Angeles,33.786594,-118.298662,El Monte,-8,1
91735,Unique,El Monte,Los Angeles,33.786594,-118.298662,El Monte,-8,1
91737,Standard,"Rancho Cucamonga, Alta Loma, Rch Cucamonga",San Bernardino,34.147849,-117.57847,Alta Loma,-8,1
91739,Standard,"Rancho Cucamonga, Etiwanda, Rch Cucamonga",San Bernardino,34.127819,-117.5246,Rancho Cucamonga,-8,1
91740,Standard,Glendora,Los Angeles,34.119245,-117.8548,Glendora,-8,1
91741,Standard,Glendora,Los Angeles,34.140207,-117.85704,Glendora,-8,1
91743,PO Box,Guasti,San Bernardino,34.066655,-117.58831,Guasti,-8,1
91744,Standard,"La Puente, City Industry, City Of Industry",Los Angeles,34.029561,-117.93975,La Puente,-8,1
91745,Standard,"Hacienda Heights, City Industry, City Of Industry, Haciend...",Los Angeles,34.000578,-117.96943,Hacienda Heights,-8,1
91746,Standard,"La Puente, Bassett, City Industry, City Of Industry",Los Angeles,34.046889,-117.98464,La Puente,-8,1
91747,PO Box,La Puente,Los Angeles,33.786594,-118.298662,La Puente,-8,1
91748,Standard,"Rowland Heights, City Industry, City Of Industry, La Puen...",Los Angeles,33.985012,-117.89705,Rowland Heights,-8,1
91749,PO Box,La Puente,Los Angeles,33.786594,-118.298662,La Puente,-8,1
91750,Standard,La Verne,Los Angeles,34.117047,-117.77097,La Verne,-8,1
91752,Standard,"Mira Loma, Eastvale",Riverside,34.001846,-117.52759,Mira Loma,-8,1
91754,Standard,Monterey Park,Los Angeles,34.048207,-118.14161,Monterey Park,-8,1
91755,Standard,Monterey Park,Los Angeles,34.05471,-118.11823,Monterey Park,-8,1
91756,Unique,Monterey Park,Los Angeles,33.786594,-118.298662,Monterey Park,-8,1
91758,Standard,Ontario,San Bernardino,34.839964,-115.967051,Ontario,-8,1
91759,PO Box,Mt Baldy,San Bernardino,34.231581,-117.66106,Mt Baldy,-8,1
91761,Standard,Ontario,San Bernardino,34.036085,-117.6086,Ontario,-8,1
91762,Standard,"Ontario, Montclair",San Bernardino,34.057561,-117.66563,Ontario,-8,1
91763,Standard,Montclair,San Bernardino,34.07041,-117.69938,Montclair,-8,1
91764,Standard,Ontario,San Bernardino,34.077327,-117.6222,Ontario,-8,1
91765,Standard,"Diamond Bar, Pomona",Los Angeles,34.004172,-117.81673,Diamond Bar,-8,1
91766,Standard,"Pomona, Phillips Ranch, Phillips Rnch",Los Angeles,34.045584,-117.75305,Pomona,-8,1
91767,Standard,Pomona,Los Angeles,34.080143,-117.73861,Pomona,-8,1
91768,Standard,Pomona,Los Angeles,34.06521,-117.77932,Pomona,-8,1
91769,PO Box,Pomona,Los Angeles,33.786594,-118.298662,Pomona,-8,1
91770,Standard,Rosemead,Los Angeles,34.066143,-118.08475,Rosemead,-8,1
91771,Unique,Rosemead,Los Angeles,33.786594,-118.298662,Rosemead,-8,1
91772,Unique,Rosemead,Los Angeles,33.786594,-118.298662,Rosemead,-8,1
91773,Standard,San Dimas,Los Angeles,34.103341,-117.81814,San Dimas,-8,1
91775,Standard,San Gabriel,Los Angeles,34.114041,-118.09035,San Gabriel,-8,1
91776,Standard,San Gabriel,Los Angeles,34.089059,-118.0951,San Gabriel,-8,1
91778,PO Box,San Gabriel,Los Angeles,33.786594,-118.298662,San Gabriel,-8,1
91780,Standard,Temple City,Los Angeles,34.101608,-118.05606,Temple City,-8,1
91784,Standard,Upland,San Bernardino,34.138575,-117.66356,Upland,-8,1
91785,PO Box,Upland,San Bernardino,34.839964,-115.967051,Upland,-8,1
91786,Standard,Upland,San Bernardino,34.101659,-117.65776,Upland,-8,1
91788,PO Box,Walnut,Los Angeles,33.786594,-118.298662,Walnut,-8,1
91789,Standard,"Walnut, City Industry, City Of Industry, Diamond...",Los Angeles,34.018361,-117.85438,Walnut,-8,1
91790,Standard,West Covina,Los Angeles,34.068059,-117.93835,West Covina,-8,1
91791,Standard,West Covina,Los Angeles,34.063645,-117.89743,West Covina,-8,1
91792,Standard,West Covina,Los Angeles,34.020711,-117.89932,West Covina,-8,1
91793,PO Box,West Covina,Los Angeles,33.786594,-118.298662,West Covina,-8,1
91795,Unique,Walnut,Los Angeles,33.786594,-118.298662,Walnut,-8,1
